vendor_id	pickup_datetime	dropoff_datetime	pickup_longitude	pickup_latitude	dropoff_longitude	dropoff_latitude	trip_duration	distance	id	HourType	Partition	$L-trip_duration
1	3/12/16 15:49	3/12/16 16:17	-73.962	40.759	-73.855	40.732	1683	5.906	id3375050	15	1_Training	1272.506
2	4/27/16 8:36	4/27/16 8:47	-73.966	40.758	-73.976	40.754	644	0.594	id3376163	8	1_Training	585.638
1	3/29/16 7:56	3/29/16 8:09	-73.956	40.785	-73.974	40.755	815	2.217	id2046890	7	2_Testing	698.965
1	4/27/16 12:17	4/27/16 12:31	-73.99	40.714	-73.963	40.758	830	3.323	id2772915	12	2_Testing	725.185
1	4/20/16 20:09	4/20/16 20:36	-73.992	40.731	-73.969	40.801	1595	4.981	id2427247	20	1_Training	1319.1
1	2/1/16 14:52	2/1/16 14:57	-73.959	40.775	-73.964	40.768	283	0.557	id0835776	14	2_Testing	290.381
1	1/20/16 6:46	1/20/16 6:54	-73.966	40.759	-73.99	40.735	500	2.101	id2399565	6	2_Testing	435.881
2	6/14/16 9:28	6/14/16 9:35	-73.983	40.758	-73.973	40.762	419	0.565	id3564867	9	2_Testing	385.555
2	5/2/16 0:00	5/2/16 0:27	-73.99	40.757	-73.96	40.637	1637	8.45	id2874955	0	1_Training	1012.479
1	4/19/16 14:30	4/19/16 14:38	-73.956	40.779	-73.96	40.766	460	0.944	id1000149	14	2_Testing	444.614
1	6/21/16 13:08	6/21/16 13:14	-73.972	40.794	-73.983	40.78	385	1.114	id1915591	13	2_Testing	348.521
1	2/20/16 19:56	2/20/16 20:01	-73.98	40.784	-73.983	40.772	303	0.793	id1515803	19	1_Training	296.832
2	6/22/16 16:02	6/22/16 16:08	-73.98	40.743	-73.991	40.734	354	0.874	id1243464	16	2_Testing	342.645
2	1/29/16 21:57	1/29/16 22:19	-73.992	40.748	-73.966	40.793	1297	3.43	id3106270	21	2_Testing	1124.911
2	6/23/16 21:31	6/23/16 22:15	-73.789	40.647	-73.985	40.748	2598	12.409	id1841174	21	2_Testing	1424.977
1	1/22/16 14:23	1/22/16 14:34	-73.978	40.753	-73.987	40.762	646	0.725	id2271178	14	1_Training	602.049
1	6/17/16 22:50	6/17/16 23:20	-73.992	40.725	-73.977	40.778	1792	3.745	id0883772	22	2_Testing	1523.719
2	4/24/16 9:48	4/24/16 9:51	-73.973	40.796	-73.979	40.785	209	0.819	id2039542	9	2_Testing	194.099
2	6/21/16 19:13	6/21/16 19:22	-73.998	40.74	-74.014	40.711	503	2.195	id3499938	19	1_Training	502.762
1	2/16/16 0:47	2/16/16 0:52	-73.981	40.753	-73.991	40.75	272	0.565	id2193007	0	1_Training	275.834
1	3/3/16 18:39	3/3/16 18:55	-73.996	40.734	-73.994	40.751	943	1.18	id2898868	18	2_Testing	847.677
1	3/16/16 16:51	3/16/16 16:54	-73.974	40.79	-73.969	40.796	137	0.513	id2078756	16	2_Testing	186.761
1	3/26/16 11:20	3/26/16 11:25	-73.982	40.75	-73.988	40.739	281	0.83	id3044908	11	1_Training	286.816
2	2/17/16 15:00	2/17/16 15:10	-73.973	40.759	-73.979	40.751	602	0.676	id1533682	15	2_Testing	540.125
1	2/24/16 17:39	2/24/16 17:47	-73.963	40.77	-73.952	40.766	495	0.63	id3702896	17	1_Training	436.711
1	6/3/16 21:46	6/3/16 21:54	-73.952	40.766	-73.959	40.777	433	0.861	id3396539	21	1_Training	438.395
1	4/3/16 0:28	4/3/16 0:42	-74.006	40.744	-74.003	40.719	869	1.8	id1537682	0	1_Training	732.427
2	3/11/16 8:31	3/11/16 8:39	-73.974	40.757	-73.976	40.744	516	0.876	id0564953	8	1_Training	437.684
2	5/10/16 12:56	5/10/16 13:02	-73.964	40.766	-73.963	40.772	348	0.409	id1051452	12	2_Testing	327.187
2	1/3/16 16:24	1/3/16 16:27	-73.995	40.725	-74.003	40.727	178	0.43	id2154967	16	2_Testing	188.134
1	6/10/16 6:14	6/10/16 6:14	-73.79	40.647	-73.79	40.647	6	0	id0305344	6	1_Training	66.448
2	6/22/16 7:04	6/22/16 7:07	-73.987	40.763	-73.994	40.766	165	0.465	id2684830	7	1_Training	187.164
1	1/21/16 20:46	1/21/16 21:06	-73.968	40.756	-74.003	40.761	1182	1.855	id0122664	20	2_Testing	1057.46
1	3/12/16 21:25	3/12/16 21:31	-73.987	40.75	-73.972	40.745	356	0.877	id3838973	21	1_Training	337.481
2	4/3/16 11:27	4/3/16 11:33	-73.979	40.772	-73.97	40.784	313	0.944	id1282488	11	1_Training	335.745
2	2/23/16 20:33	2/23/16 20:39	-73.97	40.757	-73.968	40.752	407	0.359	id2046372	20	2_Testing	330.106
2	4/8/16 19:54	4/8/16 20:01	-73.997	40.73	-73.997	40.721	403	0.626	id1780450	19	1_Training	393.257
1	1/4/16 18:10	1/4/16 18:17	-74	40.755	-74.004	40.751	418	0.345	id2786770	18	2_Testing	386.065
2	4/5/16 11:45	4/5/16 12:03	-73.939	40.805	-73.974	40.785	1045	2.294	id0463198	11	1_Training	947.248
2	4/20/16 11:28	4/20/16 11:48	-73.985	40.77	-73.953	40.786	1238	2.016	id2830155	11	1_Training	1036.437
1	2/11/16 23:00	2/11/16 23:07	-73.985	40.742	-73.981	40.73	399	0.855	id3373970	23	1_Training	394.003
1	2/19/16 6:28	2/19/16 6:41	-73.944	40.789	-73.977	40.74	769	3.789	id2013468	6	2_Testing	659.744
1	4/29/16 21:18	4/29/16 21:28	-74.003	40.656	-74.023	40.633	604	1.916	id2053084	21	2_Testing	553.741
2	4/28/16 21:49	4/28/16 21:57	-73.969	40.756	-73.955	40.777	470	1.66	id0985803	21	1_Training	441.469
1	2/27/16 23:04	2/27/16 23:10	-73.984	40.774	-73.976	40.765	333	0.739	id1342298	23	2_Testing	344.618
2	6/16/16 15:02	6/16/16 15:19	-73.978	40.752	-74	40.759	1023	1.212	id3160693	15	2_Testing	906.341
2	6/10/16 12:09	6/10/16 12:31	-73.97	40.752	-73.991	40.749	1290	1.123	id2375153	12	1_Training	1148.291
2	3/15/16 7:20	3/15/16 7:23	-74.002	40.756	-74.006	40.745	177	0.753	id1868571	7	1_Training	189.278
2	5/8/16 4:20	5/8/16 4:34	-74.004	40.742	-73.989	40.721	832	1.69	id0995043	4	1_Training	723.196
1	4/3/16 4:34	4/3/16 4:44	-73.95	40.783	-73.975	40.72	602	4.552	id0029454	4	2_Testing	464.736
1	2/26/16 10:36	2/26/16 10:43	-73.962	40.774	-73.961	40.781	435	0.483	id1100015	10	1_Training	396.552
2	4/14/16 11:05	4/14/16 11:20	-73.972	40.764	-73.953	40.77	914	1.117	id2228861	11	1_Training	783.431
1	5/8/16 16:28	5/8/16 16:46	-73.991	40.75	-73.963	40.774	1065	2.246	id1764829	16	1_Training	945.464
1	3/16/16 12:13	3/16/16 12:22	-73.968	40.76	-73.96	40.779	580	1.329	id2839440	12	1_Training	488.746
2	2/16/16 21:33	2/16/16 21:57	-73.978	40.753	-73.979	40.777	1385	1.608	id2875894	21	1_Training	1251.322
1	4/21/16 9:59	4/21/16 10:32	-74.011	40.717	-73.982	40.758	1949	3.268	id1605089	9	1_Training	1688.271
2	4/28/16 10:20	4/28/16 10:39	-73.999	40.761	-73.979	40.758	1140	1.091	id1813138	10	2_Testing	998.563
1	4/3/16 2:31	4/3/16 2:39	-74.003	40.729	-73.978	40.746	463	1.792	id0364623	2	2_Testing	438.827
1	3/29/16 13:57	3/29/16 14:03	-73.995	40.732	-73.989	40.737	356	0.495	id1777520	13	1_Training	335.395
2	6/14/16 22:49	6/14/16 23:00	-73.994	40.762	-73.97	40.797	655	2.726	id3334419	22	2_Testing	588.127
1	6/8/16 22:30	6/8/16 22:42	-73.95	40.784	-73.972	40.793	717	1.324	id0669875	22	2_Testing	648.966
1	5/7/16 16:58	5/7/16 17:05	-73.974	40.764	-73.982	40.769	415	0.499	id3762146	16	1_Training	387.478
2	4/7/16 14:25	4/7/16 14:40	-73.989	40.74	-73.998	40.722	877	1.379	id3816691	14	1_Training	808.209
1	1/22/16 7:42	1/22/16 7:48	-74	40.762	-73.988	40.77	412	0.847	id2030691	7	1_Training	343.153
1	2/28/16 16:23	2/28/16 17:31	-73.789	40.642	-73.957	40.771	4111	12.511	id1493518	16	2_Testing	2613.306
1	3/17/16 21:43	3/17/16 21:51	-73.981	40.743	-73.992	40.749	511	0.737	id0248430	21	1_Training	442.93
1	4/14/16 15:11	4/14/16 15:36	-73.984	40.75	-73.963	40.775	1511	2.014	id1820848	15	2_Testing	1296.017
2	5/11/16 8:56	5/11/16 9:02	-73.981	40.782	-73.989	40.773	315	0.731	id3744058	8	1_Training	343.679
1	6/18/16 11:23	6/18/16 11:29	-73.998	40.757	-74.001	40.743	394	1.026	id1991034	11	1_Training	344.007
1	2/1/16 22:49	2/1/16 22:54	-73.973	40.758	-73.964	40.775	315	1.208	id0740625	22	2_Testing	292.481
2	3/25/16 15:00	3/25/16 15:20	-73.985	40.741	-73.978	40.761	1193	1.434	id2288905	15	1_Training	1050.345
1	3/10/16 21:11	3/10/16 21:33	-73.994	40.749	-73.947	40.773	1333	2.936	id2210510	21	1_Training	1129.679
2	2/21/16 0:33	2/21/16 0:59	-73.981	40.764	-74.001	40.718	1534	3.371	id2703819	0	2_Testing	1314.443
1	1/14/16 9:35	1/14/16 9:39	-73.967	40.757	-73.973	40.747	254	0.803	id0998366	9	2_Testing	238.393
1	3/15/16 12:47	3/15/16 12:51	-73.99	40.741	-73.994	40.734	225	0.543	id2054251	12	2_Testing	234.784
2	4/25/16 14:48	4/25/16 15:06	-73.989	40.753	-73.993	40.733	1097	1.355	id3432758	14	1_Training	958.022
2	3/25/16 11:24	3/25/16 11:32	-73.982	40.774	-73.978	40.758	482	1.095	id2226953	11	1_Training	438.94
1	6/23/16 21:46	6/23/16 21:57	-73.982	40.774	-73.957	40.773	670	1.31	id0258807	21	2_Testing	591.6
2	4/14/16 18:56	4/14/16 19:22	-73.864	40.77	-73.951	40.779	1607	4.613	id0096410	18	1_Training	1281.162
1	5/23/16 11:54	5/23/16 12:25	-73.962	40.773	-74.009	40.709	1869	5.052	id3585038	11	2_Testing	1515.814
1	4/23/16 12:17	4/23/16 12:22	-73.961	40.764	-73.971	40.751	336	1.035	id0206267	12	2_Testing	287.36
2	3/14/16 8:59	3/14/16 9:19	-73.871	40.774	-73.827	40.791	1212	2.581	id1965607	8	1_Training	984.7
2	6/23/16 7:59	6/23/16 8:04	-73.993	40.73	-74.007	40.727	330	0.774	id2441836	7	1_Training	291.355
1	3/10/16 20:43	3/10/16 21:04	-73.989	40.723	-73.967	40.772	1259	3.566	id0753608	20	2_Testing	1074.544
1	6/1/16 9:58	6/1/16 10:03	-73.991	40.75	-73.993	40.739	282	0.755	id0523672	9	2_Testing	293.336
2	5/21/16 13:53	5/21/16 14:24	-74.004	40.728	-73.976	40.784	1815	4.153	id3242497	13	2_Testing	1558.715
2	2/26/16 16:29	2/26/16 16:38	-73.987	40.751	-73.986	40.758	559	0.469	id3616278	16	1_Training	487.247
1	5/19/16 19:06	5/19/16 19:48	-73.863	40.769	-73.994	40.761	2520	6.916	id2766311	19	2_Testing	1962.224
2	5/21/16 13:47	5/21/16 13:52	-73.961	40.761	-73.952	40.773	286	0.957	id1872413	13	1_Training	291.192
1	5/23/16 23:05	5/23/16 23:31	-73.994	40.746	-73.933	40.684	1581	5.307	id0575759	23	2_Testing	1241.122
1	5/19/16 23:42	5/19/16 23:48	-73.952	40.777	-73.967	40.768	376	1.038	id3872975	23	1_Training	349.909
2	1/11/16 8:04	1/11/16 8:35	-73.885	40.773	-73.98	40.753	1819	5.13	id1473047	8	1_Training	1517.1
2	1/20/16 7:12	1/20/16 7:19	-73.947	40.772	-73.966	40.765	431	1.134	id3493493	7	2_Testing	398.232
2	3/29/16 17:25	3/29/16 17:28	-73.967	40.794	-73.972	40.787	141	0.519	id0387386	17	1_Training	190.632
2	3/28/16 11:47	3/28/16 12:01	-73.972	40.782	-73.944	40.776	859	1.515	id0304412	11	2_Testing	733.955
1	3/5/16 2:28	3/5/16 2:57	-73.991	40.724	-73.86	40.739	1791	6.915	id1786215	2	2_Testing	1322.075
1	3/6/16 12:19	3/6/16 12:59	-73.777	40.645	-74	40.749	2416	13.698	id2329140	12	2_Testing	1003.93
2	4/29/16 22:37	4/29/16 22:50	-74.006	40.74	-73.997	40.727	759	1.001	id1496135	22	1_Training	694.237
1	6/3/16 20:41	6/3/16 20:56	-74.003	40.745	-73.994	40.724	847	1.474	id3113624	20	2_Testing	797.954
1	6/10/16 3:14	6/10/16 3:22	-73.992	40.721	-73.971	40.756	486	2.629	id2021361	3	1_Training	440.977
2	6/13/16 0:35	6/13/16 0:59	-73.782	40.645	-73.917	40.707	1461	8.261	id1097651	0	1_Training	947.965
1	6/4/16 14:49	6/4/16 14:52	-73.982	40.778	-73.982	40.772	179	0.473	id1038456	14	2_Testing	194.544
1	1/29/16 0:45	1/29/16 1:09	-73.994	40.744	-73.946	40.726	1436	2.826	id0082644	0	1_Training	1225.714
2	6/15/16 22:07	6/15/16 22:27	-73.991	40.75	-73.981	40.775	1184	1.838	id0457138	22	1_Training	1050.845
1	2/7/16 8:38	2/7/16 8:40	-73.997	40.743	-74.003	40.733	131	0.721	id1471795	8	2_Testing	144.795
2	2/26/16 18:58	2/26/16 19:39	-73.997	40.715	-73.831	40.762	2471	9.243	id2485834	18	2_Testing	1627.987
1	2/11/16 10:58	2/11/16 11:08	-73.97	40.763	-73.978	40.765	558	0.453	id0997526	10	1_Training	540.173
1	5/3/16 16:49	5/3/16 17:23	-74.015	40.714	-73.978	40.756	2017	3.506	id1170500	16	1_Training	1731.922
2	4/20/16 13:48	4/20/16 13:57	-73.989	40.74	-73.997	40.745	528	0.526	id3050195	13	1_Training	487.748
1	4/11/16 7:15	4/11/16 7:21	-73.983	40.767	-73.968	40.761	330	0.878	id2438053	7	2_Testing	341.976
2	6/19/16 0:45	6/19/16 1:12	-73.786	40.643	-73.934	40.756	1629	11.004	id2795810	0	2_Testing	775.319
2	2/18/16 21:46	2/18/16 21:53	-73.951	40.8	-73.965	40.796	384	0.755	id3126787	21	1_Training	391.384
1	6/21/16 17:58	6/21/16 18:17	-73.97	40.763	-73.985	40.745	1105	1.452	id1762281	17	1_Training	1003.689
2	1/16/16 9:53	1/16/16 10:12	-73.993	40.749	-73.959	40.774	1125	2.449	id2898089	9	2_Testing	989.3
1	3/10/16 2:04	3/10/16 2:26	-74.001	40.732	-73.934	40.848	1270	8.802	id3906292	2	1_Training	767.087
1	1/11/16 5:49	1/11/16 5:53	-73.99	40.732	-73.99	40.74	223	0.594	id1629444	5	2_Testing	226.232
1	1/19/16 10:48	1/19/16 11:09	-74.001	40.757	-74.009	40.731	1287	1.865	id1106368	10	1_Training	1090.105
1	3/27/16 0:44	3/27/16 1:05	-73.991	40.751	-74.014	40.709	1249	3.157	id1382972	0	1_Training	1066.745
1	3/10/16 13:33	3/10/16 13:46	-73.985	40.769	-73.953	40.787	807	2.098	id1097067	13	2_Testing	694.944
2	5/20/16 10:02	5/20/16 10:15	-74.007	40.708	-74.008	40.72	763	0.835	id1870184	10	1_Training	687.098
1	4/2/16 20:19	4/2/16 20:25	-74.004	40.713	-74.016	40.715	363	0.638	id2342391	20	1_Training	346.314
2	1/28/16 20:55	1/28/16 21:21	-73.995	40.726	-73.982	40.779	1546	3.74	id1181462	20	1_Training	1324.18
1	3/27/16 9:36	3/27/16 9:40	-73.982	40.746	-73.991	40.749	252	0.528	id2062443	9	1_Training	240.08
1	4/12/16 10:49	4/12/16 11:04	-73.981	40.759	-73.959	40.783	848	2.025	id2406197	10	1_Training	807.934
2	3/22/16 22:55	3/22/16 23:11	-73.987	40.759	-73.948	40.77	984	2.153	id0485644	22	2_Testing	840.21
2	5/5/16 9:26	5/5/16 9:39	-73.983	40.765	-73.961	40.765	737	1.142	id3289253	9	1_Training	689.189
2	1/12/16 22:51	1/12/16 22:58	-74.003	40.728	-73.998	40.717	405	0.844	id1149222	22	1_Training	392.273
1	1/4/16 2:11	1/4/16 2:18	-73.995	40.761	-73.991	40.751	432	0.746	id1167583	2	2_Testing	377.614
2	6/21/16 1:07	6/21/16 1:26	-73.996	40.767	-73.919	40.83	1157	5.889	id0165382	1	2_Testing	865.135
1	3/29/16 17:16	3/29/16 17:29	-74.006	40.734	-73.996	40.764	755	2.156	id0852880	17	2_Testing	704.818
1	4/30/16 23:48	4/30/16 23:55	-73.991	40.757	-74.003	40.75	425	0.824	id2088851	23	1_Training	395.801
2	5/17/16 12:41	5/17/16 13:16	-73.978	40.763	-73.865	40.771	2133	5.932	id2271374	12	1_Training	1631.157
1	5/15/16 16:36	5/15/16 17:31	-73.777	40.645	-73.951	40.76	3291	12.093	id3698250	16	2_Testing	2025.377
1	1/31/16 13:39	1/31/16 13:45	-73.983	40.765	-73.992	40.75	334	1.153	id1133118	13	1_Training	345.105
2	1/18/16 14:02	1/18/16 14:05	-74	40.744	-73.995	40.751	215	0.535	id0275399	14	2_Testing	199.005
1	3/26/16 21:23	3/26/16 21:37	-73.972	40.759	-73.988	40.748	846	1.113	id1347873	21	2_Testing	746.981
1	4/15/16 23:15	4/15/16 23:37	-73.988	40.732	-73.987	40.761	1292	2.053	id0831347	23	2_Testing	1156.332
2	5/27/16 23:45	5/28/16 0:16	-73.993	40.748	-73.942	40.815	1883	5.343	id1538728	23	2_Testing	1503.896
1	6/26/16 5:05	6/26/16 5:10	-73.995	40.759	-74	40.748	306	0.792	id0110646	5	1_Training	277.607
2	4/15/16 0:35	4/15/16 0:40	-73.982	40.691	-73.97	40.696	317	0.715	id3826210	0	2_Testing	279.559
1	2/18/16 10:09	2/18/16 10:20	-73.956	40.779	-73.96	40.774	657	0.456	id0410541	10	1_Training	597.854
2	1/1/16 11:12	1/1/16 11:17	-73.953	40.773	-73.958	40.765	277	0.566	id0961618	11	1_Training	278.356
1	2/29/16 18:20	2/29/16 18:41	-73.991	40.733	-73.997	40.68	1274	3.705	id0399697	18	1_Training	1057.653
2	5/31/16 6:48	5/31/16 6:56	-73.976	40.753	-73.999	40.723	499	2.39	id3945032	6	2_Testing	429.479
2	4/12/16 23:06	4/12/16 23:18	-73.973	40.756	-73.991	40.756	709	0.952	id1119347	23	2_Testing	649.198
2	5/19/16 20:35	5/19/16 20:49	-73.985	40.761	-74.011	40.729	825	2.617	id1526407	20	2_Testing	746.813
2	1/21/16 8:27	1/21/16 8:35	-73.988	40.749	-73.997	40.756	466	0.656	id1923168	8	2_Testing	445.387
1	5/12/16 22:21	5/12/16 22:46	-73.864	40.77	-73.97	40.787	1498	5.701	id0313424	22	1_Training	1184.455
2	6/8/16 23:03	6/8/16 23:21	-73.984	40.743	-73.987	40.779	1067	2.502	id0971925	23	1_Training	951.811
1	3/14/16 22:12	3/14/16 22:21	-73.978	40.752	-73.959	40.779	536	2.148	id2757358	22	2_Testing	492.036
1	2/26/16 17:52	2/26/16 18:03	-73.956	40.772	-73.975	40.756	711	1.477	id0667772	17	1_Training	600.906
1	6/27/16 10:36	6/27/16 10:48	-73.994	40.727	-74.006	40.71	752	1.291	id3342121	10	2_Testing	637.714
2	2/28/16 17:50	2/28/16 18:01	-73.979	40.784	-73.96	40.774	632	1.222	id0584529	17	1_Training	596.512
2	2/7/16 21:40	2/7/16 21:45	-73.991	40.74	-73.992	40.748	327	0.559	id2917593	21	2_Testing	289.498
2	4/21/16 20:38	4/21/16 20:50	-73.975	40.756	-73.988	40.75	733	0.813	id1828186	20	2_Testing	643.585
1	1/11/16 6:37	1/11/16 6:48	-73.959	40.76	-73.99	40.772	681	1.794	id3328460	6	1_Training	591.692
1	5/22/16 14:41	5/22/16 14:47	-73.991	40.742	-73.98	40.737	364	0.674	id3650880	14	2_Testing	344.612
2	3/13/16 16:33	3/13/16 16:41	-73.962	40.779	-73.957	40.769	493	0.767	id0402106	16	1_Training	439.275
1	6/14/16 14:16	6/14/16 14:23	-73.963	40.766	-73.946	40.773	402	1.014	id1202971	14	2_Testing	390.17
2	6/24/16 11:35	6/24/16 11:38	-74	40.727	-74.001	40.732	147	0.359	id1380401	11	1_Training	184.517
2	3/13/16 14:49	3/13/16 14:52	-73.981	40.78	-73.98	40.78	172	0.073	id2409289	14	2_Testing	184.713
2	3/8/16 17:06	3/8/16 17:13	-73.978	40.748	-73.985	40.751	390	0.425	id2067667	17	1_Training	389.031
1	6/2/16 19:32	6/2/16 19:48	-73.985	40.745	-73.966	40.762	962	1.545	id2257104	19	2_Testing	850.289
2	6/29/16 20:30	6/29/16 20:40	-73.977	40.759	-73.992	40.75	621	1.026	id3725047	20	2_Testing	547.839
2	6/25/16 9:08	6/25/16 9:17	-74.001	40.742	-73.979	40.753	501	1.372	id1405956	9	2_Testing	496.748
1	2/11/16 15:52	2/11/16 16:15	-73.982	40.778	-73.962	40.757	1369	1.789	id3679166	15	1_Training	1195.618
2	1/18/16 16:58	1/18/16 17:02	-73.952	40.778	-73.954	40.771	261	0.49	id3748663	16	2_Testing	234.947
1	5/24/16 17:47	5/24/16 18:03	-73.987	40.722	-74.007	40.741	957	1.67	id3021890	17	1_Training	860.988
1	5/28/16 12:48	5/28/16 12:53	-73.998	40.747	-73.994	40.742	299	0.404	id1425662	12	1_Training	282.939
1	6/11/16 23:01	6/11/16 23:09	-73.991	40.74	-74.007	40.721	427	1.543	id0093416	23	2_Testing	449.779
2	1/5/16 14:33	1/5/16 14:47	-73.972	40.795	-74.006	40.746	851	3.843	id1783880	14	1_Training	733.957
1	1/21/16 10:53	1/21/16 11:11	-73.957	40.771	-73.979	40.757	1090	1.522	id1762979	10	2_Testing	954.085
1	5/9/16 13:59	5/9/16 14:09	-73.981	40.753	-73.985	40.76	641	0.488	id0536822	13	1_Training	536.862
2	3/4/16 20:03	3/4/16 20:06	-73.97	40.766	-73.959	40.775	197	0.833	id2093500	20	1_Training	186.436
2	5/4/16 10:27	5/4/16 10:42	-73.981	40.756	-73.988	40.741	927	1.085	id2623551	10	1_Training	793.9
2	4/6/16 22:59	4/6/16 23:04	-74.002	40.756	-73.994	40.746	264	0.797	id3946099	22	1_Training	290.82
2	2/2/16 15:32	2/2/16 15:42	-73.957	40.783	-73.961	40.77	638	0.953	id1524738	15	2_Testing	540.718
1	1/22/16 8:49	1/22/16 9:02	-73.979	40.754	-73.98	40.764	768	0.737	id3344026	8	1_Training	691.173
2	3/16/16 22:47	3/16/16 22:57	-73.983	40.764	-73.97	40.752	617	1.056	id2842399	22	1_Training	541.101
2	4/6/16 19:48	4/6/16 20:09	-74.008	40.712	-73.988	40.765	1298	3.842	id0624574	19	2_Testing	1076.233
2	3/21/16 7:28	3/21/16 7:41	-73.994	40.751	-73.958	40.782	757	2.858	id0587510	7	1_Training	688.797
2	2/23/16 11:35	2/23/16 11:41	-73.97	40.799	-73.976	40.793	366	0.545	id2448468	11	1_Training	335.26
2	2/1/16 0:43	2/1/16 0:53	-73.984	40.743	-73.948	40.789	572	3.676	id2516866	0	2_Testing	508.323
2	1/21/16 10:32	1/21/16 10:47	-74.002	40.747	-73.981	40.747	928	1.081	id1279716	10	1_Training	797.27
1	1/16/16 9:14	1/16/16 9:33	-73.874	40.774	-73.984	40.692	1151	8.098	id1375484	9	1_Training	685.759
2	2/8/16 18:26	2/8/16 19:07	-73.974	40.759	-73.876	40.827	2413	6.987	id0714585	18	1_Training	1856.074
1	5/27/16 17:10	5/27/16 17:18	-73.976	40.757	-73.962	40.759	498	0.714	id3093203	17	1_Training	439.474
2	1/6/16 20:31	1/6/16 20:50	-73.998	40.72	-73.991	40.756	1150	2.519	id1171130	20	1_Training	1001.904
2	3/6/16 13:21	3/6/16 13:27	-73.991	40.739	-73.979	40.744	391	0.742	id1930546	13	2_Testing	338.852
1	1/16/16 13:46	1/16/16 13:52	-73.977	40.765	-73.977	40.777	401	0.85	id1052930	13	1_Training	342.737
2	3/17/16 9:24	3/17/16 9:40	-74.006	40.734	-73.998	40.755	919	1.552	id2078759	9	1_Training	856.752
1	1/2/16 18:38	1/2/16 18:44	-73.998	40.737	-73.992	40.744	328	0.625	id0725940	18	2_Testing	338.119
1	6/6/16 20:15	6/6/16 20:35	-73.989	40.737	-73.978	40.778	1219	2.899	id0262690	20	1_Training	1041.132
2	2/6/16 16:37	2/6/16 16:55	-73.973	40.755	-74.014	40.714	1087	3.593	id2044062	16	1_Training	922.919
2	1/10/16 3:19	1/10/16 3:25	-73.985	40.732	-73.97	40.749	362	1.399	id0215164	3	2_Testing	344.813
1	4/12/16 23:29	4/12/16 23:50	-73.974	40.763	-74.009	40.709	1208	4.155	id0477640	23	1_Training	1053.586
2	3/19/16 6:13	3/19/16 6:25	-73.982	40.757	-73.943	40.789	734	3.013	id2858357	6	2_Testing	633.968
1	4/23/16 16:39	4/23/16 16:56	-74.004	40.753	-74.017	40.705	1002	3.39	id3797401	16	1_Training	874.728
1	2/24/16 18:12	2/24/16 18:28	-73.976	40.751	-73.983	40.719	972	2.25	id1796662	18	1_Training	838.902
2	6/26/16 9:02	6/26/16 9:16	-73.975	40.79	-73.944	40.827	844	2.993	id3675250	9	2_Testing	724.149
1	6/28/16 13:56	6/28/16 14:08	-73.956	40.779	-73.963	40.768	749	0.858	id1597586	13	1_Training	643.971
2	5/7/16 17:53	5/7/16 17:57	-73.962	40.774	-73.96	40.767	240	0.517	id0340828	17	2_Testing	235.898
2	3/23/16 20:49	3/23/16 20:54	-73.977	40.738	-73.985	40.742	251	0.486	id2995522	20	2_Testing	286.52
2	1/31/16 23:02	1/31/16 23:12	-73.982	40.774	-73.953	40.78	629	1.591	id1265788	23	1_Training	552.373
2	3/24/16 13:04	3/24/16 13:11	-73.963	40.766	-73.954	40.782	440	1.262	id3046344	13	1_Training	394.341
2	2/14/16 11:30	2/14/16 11:46	-73.974	40.763	-74.003	40.725	974	3.058	id3650943	11	1_Training	834.344
2	3/23/16 7:33	3/23/16 7:45	-73.989	40.774	-73.978	40.759	719	1.227	id2442531	7	1_Training	647.037
1	3/3/16 12:42	3/3/16 12:59	-73.981	40.746	-73.991	40.754	1017	0.768	id1673252	12	2_Testing	892.956
1	1/13/16 23:48	1/13/16 23:53	-73.984	40.743	-73.974	40.756	299	0.992	id3169781	23	2_Testing	298.478
2	3/16/16 14:14	3/16/16 14:34	-73.974	40.758	-73.993	40.726	1222	2.397	id3503112	14	2_Testing	1054.997
1	3/21/16 23:07	3/21/16 23:15	-73.983	40.742	-74.003	40.735	500	1.121	id0501081	23	1_Training	448.801
2	4/12/16 22:25	4/12/16 22:29	-73.99	40.756	-74.001	40.747	270	0.875	id1398829	22	2_Testing	243.871
1	1/12/16 9:36	1/12/16 9:44	-73.966	40.765	-73.956	40.766	488	0.495	id2412222	9	1_Training	429.545
1	4/30/16 14:10	4/30/16 14:29	-73.981	40.743	-73.981	40.778	1152	2.455	id0227827	14	2_Testing	1004.993
1	3/3/16 9:28	3/3/16 9:31	-73.987	40.755	-73.992	40.749	167	0.469	id1951726	9	2_Testing	188.485
1	4/20/16 1:20	4/20/16 1:29	-73.993	40.736	-73.99	40.756	543	1.392	id0927861	1	2_Testing	497.069
2	3/16/16 19:35	3/16/16 19:48	-74.008	40.741	-74.002	40.728	771	0.965	id3264786	19	1_Training	699.725
2	6/3/16 17:54	6/3/16 18:02	-73.945	40.775	-73.954	40.767	462	0.722	id3354082	17	1_Training	440.231
2	2/27/16 21:43	2/27/16 21:52	-73.956	40.768	-73.981	40.778	531	1.49	id2560328	21	2_Testing	499.345
2	1/9/16 13:57	1/9/16 14:04	-73.978	40.752	-73.982	40.763	389	0.744	id0616063	13	1_Training	391.718
1	4/8/16 22:02	4/8/16 22:42	-73.988	40.737	-73.978	40.597	2397	9.717	id0187879	22	2_Testing	1516.386
